customer_id,recency,frequency,monetary,segment,churn_risk
18784,241,5,1801.15,Particular,0.209
18785,456,4,1594.5900000000001,Profesional,0.428
18786,56,6,1174.5700000000002,Particular,0.499
18787,98,3,886.9300000000001,Particular,0.831
18788,59,4,1445.67,Profesional,0.771
18789,95,3,804.7,Particular,0.769
18790,137,6,1517.08,Particular,0.679
18791,631,3,901.28,Particular,0.618
18792,348,3,240.72,Profesional,0.509
18793,12,6,1978.3700000000001,Particular,0.37
18794,909,2,355.55,Particular,0.513
18795,203,4,1116.18,Particular,0.854
18796,149,4,1301.29,Particular,0.571
18797,89,7,1854.15,Profesional,0.986
18798,343,2,230.05,Particular,0.143
18799,609,5,1442.1,Profesional,0.441
18800,214,6,1858.11,Particular,0.2
18801,89,2,653.86,Particular,0.365
18802,1172,1,208.97,Profesional,0.79
18803,155,8,2197.64,Particular,0.825
18804,1054,3,971.77,Particular,0.032
18805,173,5,904.6800000000001,Particular,0.953
18806,657,6,2028.0500000000002,Particular,0.872
18807,936,2,342.81,Particular,0.905
18808,207,6,1303.35,Profesional,0.377
18809,2,6,2111.05,Profesional,0.497
18810,112,2,835.71,Profesional,0.169
18811,7,8,2785.3900000000003,Empresa,0.397
18812,104,2,856.4,Particular,0.126
18813,641,2,902.5799999999999,Particular,0.863
18814,604,2,661.4399999999999,Particular,0.581
18815,389,5,639.4,Profesional,0.136
18816,154,4,1133.75,Particular,0.879
18817,1115,2,380.96000000000004,Particular,0.08
18818,363,7,1823.43,Particular,0.927
18819,257,1,383.4,Particular,0.106
18820,28,5,1106.0700000000002,Particular,0.718
18821,45,4,1372.1,Particular,0.645
18822,348,4,1210.24,Profesional,0.783
18823,77,2,272.72,Particular,0.565
18824,142,2,484.48,Empresa,0.35
18826,21,3,907.99,Profesional,0.945
18827,16,6,2148.86,Particular,0.441
18828,577,3,673.34,Profesional,0.842
18829,384,4,873.34,Particular,0.723
18830,767,2,489.18,Particular,0.656
18831,163,5,1054.19,Profesional,0.971
18832,254,8,2386.66,Particular,0.565
18833,96,6,1506.87,Particular,0.733
18834,354,6,1850.97,Particular,0.85
18835,128,6,1914.42,Particular,0.046
18836,407,8,2361.48,Particular,0.996
18837,133,7,1920.55,Particular,0.262
18838,148,7,1915.87,Particular,0.703
18839,526,3,725.8100000000001,Particular,0.954
18840,63,4,1070.8000000000002,Profesional,0.763
18841,359,2,545.08,Particular,0.23
18842,755,3,630.34,Particular,0.362
18843,1362,1,273.53,Particular,0.414
18844,667,2,643.5699999999999,Particular,0.586
18845,121,9,3329.58,Particular,0.603
18846,252,8,1681.78,Particular,0.788
18847,57,8,2264.61,Profesional,0.86
18848,1102,2,158.22,Profesional,0.09
18849,0,5,1066.79,Particular,0.273
18850,120,4,1353.0,Particular,0.344
18851,141,6,1774.62,Particular,0.013
18853,211,2,428.63,Empresa,0.359
18854,130,7,1848.62,Particular,0.525
18855,1084,2,342.68,Particular,0.1
18856,231,6,2336.29,Particular,0.414
18857,298,6,2249.6,Particular,0.597
18858,107,4,1085.7,Particular,0.804
18859,351,3,505.89,Particular,0.766
18860,111,6,986.8199999999999,Particular,0.405
18861,608,3,1289.9,Particular,0.39
18862,150,2,560.38,Particular,0.037
18863,314,5,1584.1299999999999,Profesional,0.083
18864,408,8,2225.0,Particular,0.872
18865,314,3,764.09,Particular,0.806
18866,229,5,1723.9,Profesional,0.021
18867,1356,2,490.96,Particular,0.883
18868,745,4,1292.21,Particular,0.614
18869,66,6,1545.1,Particular,0.802
18870,562,4,1354.08,Particular,0.503
18871,461,3,745.4,Particular,0.151
18872,440,2,548.72,Profesional,0.357
18873,757,2,831.1199999999999,Particular,0.45
18874,110,5,1290.45,Particular,0.754
18875,531,4,1275.1,Profesional,0.813
18876,198,5,1073.35,Particular,0.741
18877,10,4,1351.99,Particular,0.477
18878,556,4,991.6,Particular,0.664
18879,90,2,609.9200000000001,Particular,0.296
18880,639,1,53.22,Particular,0.988
18881,24,7,2213.24,Profesional,0.168
18882,873,5,1372.6200000000001,Particular,0.724
18883,218,5,1091.78,Particular,0.155
18884,478,5,1424.87,Empresa,0.281
18885,193,6,1419.13,Particular,0.749
18886,473,6,1575.77,Particular,0.729
18887,649,2,540.21,Profesional,0.125
18888,246,2,248.66,Profesional,0.679
18889,321,4,1270.58,Particular,0.204
18890,221,7,1516.85,Profesional,0.973
18891,267,2,354.90999999999997,Particular,0.603
18892,62,8,2107.82,Profesional,0.003
18893,485,2,663.63,Empresa,0.208
18894,416,4,1612.0700000000002,Particular,0.23
18895,127,3,1315.4499999999998,Particular,0.247
18896,715,4,1691.1799999999998,Particular,0.557
18897,19,2,408.22999999999996,Profesional,0.206
18898,503,7,2082.44,Profesional,0.413
18899,345,2,595.94,Particular,0.173
18900,770,3,871.38,Profesional,0.667
18901,390,3,886.36,Profesional,0.569
18902,668,2,198.56,Profesional,0.629
18903,79,2,213.78,Profesional,0.967
18904,650,3,1272.65,Particular,0.399
18905,557,5,991.6800000000001,Particular,0.215
18906,272,5,1842.1,Profesional,0.999
18907,339,4,1268.9,Profesional,0.058
18908,105,6,1253.1,Particular,0.81
18909,471,6,1843.72,Particular,0.162
18910,38,8,2327.54,Profesional,0.665
18911,433,2,646.65,Profesional,0.474
18912,10,2,408.94,Particular,0.839
18913,117,5,1229.53,Particular,0.731
18914,37,3,799.3599999999999,Profesional,0.172
18915,976,2,676.26,Profesional,0.665
18916,166,5,1222.47,Profesional,0.217
18917,171,3,520.1500000000001,Profesional,0.169
18918,593,4,966.02,Particular,0.084
18919,4,5,1522.25,Empresa,0.114
18920,325,2,461.82000000000005,Profesional,0.704
18921,149,6,1592.09,Particular,0.992
18922,1255,2,507.09000000000003,Profesional,0.676
18923,418,3,701.93,Profesional,0.708
18924,257,6,1697.35,Profesional,0.783
18925,564,3,1184.72,Particular,0.889
18927,830,1,216.0,Particular,0.605
18928,122,3,1072.69,Particular,0.217
18929,370,3,970.91,Particular,0.526
18930,82,6,1494.69,Particular,0.209
18931,861,2,304.62,Particular,0.064
18932,409,3,1022.43,Profesional,0.088
18933,734,4,1101.1100000000001,Particular,0.976
18934,465,4,992.97,Particular,0.006
18935,328,4,354.67,Particular,0.69
18936,359,4,1472.42,Particular,0.887
18937,407,4,768.43,Profesional,0.394
18939,169,4,1378.5,Particular,0.349
18940,586,1,45.89,Particular,0.529
18941,1115,5,1141.28,Particular,0.936
18942,115,4,849.83,Particular,0.042
18943,271,4,1289.74,Particular,0.267
18944,52,5,1291.82,Particular,0.106
18945,1240,1,459.46,Particular,0.496
18946,57,4,757.64,Profesional,0.77
18947,680,2,695.8,Particular,0.977
18948,249,2,462.49,Particular,0.155
18949,27,7,2807.0699999999997,Particular,0.044
18950,210,4,940.96,Particular,0.138
18951,139,4,1010.97,Particular,0.969
18952,1159,2,148.48,Particular,0.32
18953,208,5,1631.9299999999998,Particular,0.267
18954,898,2,613.1899999999999,Particular,0.735
18955,44,6,1768.44,Particular,0.121
18956,68,6,1715.91,Particular,0.349
18957,260,3,712.28,Profesional,0.145
18958,770,3,763.28,Particular,0.974
18959,652,2,302.81,Particular,0.285
18960,28,8,2210.19,Empresa,0.269
18961,625,4,1291.27,Particular,0.634
18962,725,1,365.17,Particular,0.017
18963,120,8,1568.77,Particular,0.654
18964,23,11,2851.31,Particular,0.454
18965,114,8,2634.3199999999997,Particular,0.184
18966,108,6,1461.57,Profesional,0.486
18967,1305,3,753.86,Particular,0.999
18968,231,3,689.52,Particular,0.839
18969,182,1,46.28,Particular,0.974
18970,575,2,886.48,Particular,0.926
18971,96,5,1254.6,Particular,0.82
18972,16,5,1045.3,Particular,0.335
18973,449,4,1116.85,Particular,0.73
18974,317,1,439.46,Particular,0.392
18975,67,3,703.87,Profesional,0.43
18976,45,3,712.13,Particular,0.873
18977,628,2,711.14,Particular,0.205
18978,170,3,768.8299999999999,Particular,0.297
18979,174,1,237.02,Particular,0.931
18980,212,3,312.72,Particular,0.7
18981,280,3,819.9300000000001,Profesional,0.065
18982,25,8,1557.52,Particular,0.122
18983,247,1,45.16,Particular,0.58
18984,768,2,873.29,Profesional,0.799
18985,801,2,955.96,Particular,0.793
18986,376,3,769.23,Profesional,0.425
18987,296,4,515.2,Particular,0.259
18988,193,4,939.24,Particular,0.788
18989,794,2,554.14,Profesional,0.944
18990,409,3,1120.85,Profesional,0.444
18991,220,4,1380.33,Particular,0.137
18992,626,4,1545.69,Particular,0.61
18993,111,5,1374.6399999999999,Particular,0.072
18994,1054,3,296.62,Particular,0.612
18995,82,5,1526.43,Profesional,0.173
18996,113,5,1451.7,Particular,0.516
18997,33,10,3037.71,Particular,0.625
18998,253,7,2342.23,Profesional,0.447
18999,413,3,683.54,Profesional,0.827
19000,249,3,1008.28,Particular,0.375
19001,88,5,1716.3200000000002,Profesional,0.155
19002,574,1,365.67,Particular,0.464
19003,54,7,2010.05,Profesional,0.964
19004,219,2,751.71,Particular,0.88
19005,135,3,1152.29,Profesional,0.311
19006,12,8,1972.15,Particular,0.243
19007,200,5,1377.45,Particular,0.483
19008,1018,1,375.47,Particular,0.655
19009,117,4,1295.79,Profesional,0.927
19010,38,5,1414.75,Profesional,0.613
19011,36,4,1317.47,Particular,0.836
19012,187,5,1375.0700000000002,Particular,0.696
19013,33,9,1493.93,Particular,0.102
19014,358,2,900.64,Particular,0.892
19015,468,7,2113.77,Particular,0.2
19016,157,3,1177.9499999999998,Particular,0.367
19017,346,4,1014.52,Particular,0.84
19018,337,3,910.6600000000001,Particular,0.979
19019,744,6,1753.61,Profesional,0.311
19020,485,4,1236.77,Particular,0.383
19021,163,5,970.49,Particular,0.486
19022,85,2,608.6600000000001,Particular,0.498
19023,470,3,547.71,Particular,0.75
19024,154,5,1317.26,Particular,0.817
19025,298,3,684.35,Particular,0.991
19026,140,3,804.29,Particular,0.804
19027,341,4,901.1600000000001,Particular,0.3
19028,110,5,848.44,Particular,0.358
19029,348,2,984.52,Particular,0.618
19030,1267,1,347.57,Particular,0.687
19031,198,3,1102.32,Particular,0.09
19032,14,4,1192.03,Particular,0.344
19033,60,6,1777.46,Particular,0.203
19034,232,3,456.09000000000003,Particular,0.508
19035,181,2,371.53,Profesional,0.169
19036,680,4,1523.78,Profesional,0.581
19037,436,3,805.71,Particular,0.467
19038,693,4,734.83,Particular,0.404
19039,91,7,2164.31,Particular,0.649
19040,496,2,633.87,Particular,0.416
19041,168,3,942.89,Particular,0.399
19042,102,2,591.9300000000001,Particular,0.651
19043,662,3,757.27,Profesional,0.057
19044,525,4,665.3399999999999,Particular,0.432
19045,627,4,982.28,Empresa,0.195
19046,236,6,2303.8900000000003,Particular,0.039
19047,364,5,1363.02,Particular,0.035
19048,542,1,238.24,Particular,0.168
19049,437,3,1146.44,Particular,0.434
19051,604,5,1642.54,Particular,0.796
19052,616,2,381.8,Particular,0.608
19053,19,5,1772.5,Particular,0.52
19054,201,4,1160.81,Particular,0.036
19055,107,7,2071.12,Particular,0.298
19056,334,4,1392.21,Particular,0.692
19057,299,4,866.95,Particular,0.271
19058,265,4,822.8299999999999,Empresa,0.594
19059,456,6,1265.73,Particular,0.604
19060,67,3,1184.5,Particular,0.305
19061,510,4,1225.4299999999998,Particular,0.572
19062,1190,2,524.52,Profesional,0.114
19063,480,1,208.47,Particular,0.727
19064,206,8,1870.18,Profesional,0.023
19065,493,6,1941.57,Particular,0.035
19066,716,2,616.84,Particular,0.87
19067,62,3,958.66,Particular,0.58
19068,276,6,884.72,Empresa,0.163
19069,356,5,1398.38,Particular,0.602
19070,718,3,1061.43,Particular,0.37
19071,549,3,604.97,Particular,0.27
19072,1239,1,109.73,Particular,0.811
19073,257,2,676.8699999999999,Particular,0.477
19074,119,5,982.11,Profesional,0.293
19075,433,5,1723.7,Profesional,0.944
19076,74,2,251.43,Profesional,0.165
19077,841,1,320.69,Particular,0.142
19078,61,5,1485.78,Particular,0.097
19079,896,3,532.46,Particular,0.124
19080,80,10,2831.7000000000003,Particular,0.253
19081,840,2,736.3199999999999,Profesional,0.699
19082,5,9,2573.37,Particular,0.672
19083,302,3,995.01,Profesional,0.763
19084,150,5,995.51,Profesional,0.576
19085,254,5,1629.9,Particular,0.493
19087,9,6,1568.4299999999998,Particular,0.875
19088,171,2,477.22,Particular,0.344
19089,178,7,1606.53,Particular,0.892
19090,466,2,991.72,Profesional,0.276
19091,2,2,393.85,Particular,0.157
19092,634,4,1049.49,Particular,0.255
19093,189,3,1233.92,Profesional,0.499
19094,143,4,450.64,Profesional,0.926
19095,289,4,761.96,Profesional,0.177
19096,225,5,1946.95,Particular,0.58
19097,7,3,953.1800000000001,Particular,0.218
19098,85,1,328.07,Particular,0.678
19099,42,4,1291.1599999999999,Particular,0.465
19100,982,5,911.81,Particular,0.734
19101,227,5,1186.3,Particular,0.856
19102,178,6,2220.1,Profesional,0.335
19103,954,4,973.16,Particular,0.938
19104,86,5,911.44,Particular,0.468
19105,7,5,1930.54,Particular,0.937
19106,2,4,1376.16,Particular,0.231
19107,356,3,1231.81,Particular,0.897
19108,24,3,946.75,Particular,0.334
19109,22,2,639.54,Profesional,0.751
19110,339,5,1556.6000000000001,Particular,0.968
19111,237,3,1078.6399999999999,Particular,0.912
19112,15,5,1439.0,Particular,0.464
19113,21,6,1522.26,Particular,0.345
19114,330,2,983.63,Profesional,0.613
19115,194,3,877.74,Particular,0.706
19116,131,3,654.99,Particular,0.54
19118,640,4,1467.52,Profesional,0.058
19119,850,2,824.5699999999999,Particular,0.6
19120,8,5,1824.6000000000001,Particular,0.525
19121,52,2,384.54999999999995,Particular,0.039
19122,733,2,669.96,Profesional,0.013
19123,427,3,1324.06,Profesional,0.606
19124,64,5,934.6,Particular,0.118
19125,14,5,946.24,Profesional,0.769
19126,558,6,1363.82,Particular,0.949
19127,286,2,637.56,Particular,0.177
19128,244,3,955.96,Particular,0.799
19129,367,4,689.5,Profesional,0.591
19130,130,5,1528.98,Particular,0.448
19131,1079,3,783.78,Profesional,0.65
19132,709,2,379.48,Particular,0.802
19133,18,3,738.8900000000001,Profesional,0.971
19134,206,4,700.49,Particular,0.66
19135,406,3,883.0899999999999,Particular,0.747
19136,74,9,2116.02,Particular,0.608
19137,116,5,1019.1800000000001,Particular,0.565
19138,482,5,2005.39,Particular,0.065
19139,557,4,1049.0700000000002,Particular,0.155
19140,1232,1,434.99,Empresa,0.379
19141,629,4,1384.72,Particular,0.65
19142,193,1,109.39,Particular,0.076
19143,456,5,1353.47,Particular,0.544
19144,339,4,1530.96,Particular,0.013
19145,57,8,1662.35,Particular,0.766
19146,47,2,980.3000000000001,Profesional,0.667
19147,947,1,93.07,Particular,0.521
19148,240,4,668.9300000000001,Profesional,0.571
19149,1275,2,833.9000000000001,Particular,0.933
19150,461,4,1272.46,Empresa,0.907
19151,110,10,2499.0,Particular,0.793
19152,1238,1,326.96,Particular,0.336
19153,122,4,1163.71,Particular,0.107
19154,230,4,928.44,Empresa,0.321
19155,337,3,559.8,Particular,0.752
19156,652,2,511.98,Particular,0.611
19157,896,2,245.01,Particular,0.706
19158,66,5,904.25,Profesional,0.105
19159,287,5,1843.4,Particular,0.158
19160,431,4,1175.25,Particular,0.664
19161,292,2,366.2,Profesional,0.372
19162,141,4,1382.3,Profesional,0.369
19163,1072,2,790.71,Profesional,0.393
19164,1029,3,1075.8899999999999,Empresa,0.796
19166,401,1,48.57,Particular,0.106
19167,1027,3,618.6999999999999,Particular,0.344
19168,1365,1,309.58,Profesional,0.674
19170,81,6,1235.44,Profesional,0.912
19171,94,3,829.35,Particular,0.248
19172,391,1,307.45,Particular,0.066
19173,626,5,2220.47,Particular,0.573
19174,52,7,1564.38,Particular,0.406
19175,470,2,494.37,Particular,0.183
19176,37,5,1476.81,Profesional,0.652
19177,324,2,792.24,Particular,0.16
19178,418,3,1061.73,Particular,0.351
19179,53,6,2059.56,Particular,0.795
19180,183,5,1565.3,Profesional,0.684
19181,88,7,1655.0900000000001,Particular,0.607
19182,3,1,48.19,Profesional,0.931
19183,127,6,1831.03,Particular,0.125
19184,253,9,2668.79,Particular,0.691
19185,44,5,1814.1299999999999,Particular,0.117
19186,33,4,361.09000000000003,Profesional,0.136
19187,112,7,2336.78,Particular,0.506
19188,123,3,1245.72,Profesional,0.024
19189,2,6,1734.26,Particular,0.501
19190,915,1,420.42,Particular,0.009
19191,327,2,407.0,Particular,0.602
19192,791,4,1172.82,Particular,0.312
19193,43,5,1388.21,Particular,0.083
19194,203,4,1404.44,Particular,0.781
19195,296,5,1008.34,Profesional,0.39
19196,746,4,1448.06,Particular,0.444
19197,89,2,579.0699999999999,Particular,0.374
19198,280,3,1083.34,Particular,0.084
19199,288,3,855.74,Particular,0.46
19200,552,5,899.74,Particular,0.665
19201,173,5,1026.99,Empresa,0.903
19202,952,1,306.71,Particular,0.764
19203,251,6,1817.75,Profesional,0.079
19204,61,7,1949.61,Particular,0.166
19205,929,3,773.5,Particular,0.045
19206,169,7,1901.26,Particular,0.119
19207,130,4,882.87,Particular,0.481
19208,409,5,1247.77,Particular,0.22
19209,200,3,651.39,Particular,0.648
19210,593,5,1543.82,Profesional,0.032
19211,359,2,886.33,Empresa,0.857
19212,30,2,531.48,Particular,0.678
19213,375,3,908.07,Profesional,0.969
19214,1070,2,613.09,Particular,0.953
19215,122,4,1209.3,Particular,0.693
19216,414,5,1387.6799999999998,Profesional,0.158
19217,26,5,810.63,Particular,0.222
19218,105,7,1697.74,Profesional,0.278
19219,52,3,771.02,Particular,0.427
19220,408,5,1436.5,Particular,0.571
19221,110,7,1373.36,Particular,0.683
19222,114,8,1864.2799999999997,Profesional,0.076
19223,478,4,872.54,Particular,0.611
19224,133,8,1630.74,Particular,0.059
19225,128,5,1225.3400000000001,Particular,0.827
19226,269,4,1346.1,Particular,0.04
19227,8,4,620.24,Particular,0.39
19228,372,3,1250.6100000000001,Profesional,0.42
19229,31,4,1233.44,Profesional,0.57
19230,217,2,867.72,Profesional,0.095
19231,402,5,1137.5,Profesional,0.933
19232,481,2,519.04,Profesional,0.383
19233,879,2,198.24,Profesional,0.396
19234,653,6,2118.83,Particular,0.243
19235,451,4,1322.4,Particular,0.781
19236,245,7,1420.82,Empresa,0.008
19237,259,5,2069.41,Particular,0.106
19238,1002,2,637.41,Profesional,0.471
19239,24,3,944.95,Particular,0.968
19240,455,5,935.1,Profesional,0.036
19241,756,6,2085.66,Particular,0.062
19242,1202,1,51.33,Particular,0.715
19243,59,2,590.38,Particular,0.735
19244,661,2,446.78,Particular,0.897
19245,427,2,646.0,Profesional,0.577
19246,245,5,1113.88,Particular,0.404
19247,163,5,1114.69,Profesional,0.451
19248,77,5,1417.31,Particular,0.432
19249,681,2,293.03999999999996,Profesional,0.974
19250,947,3,430.53999999999996,Particular,0.38
19251,1103,1,101.07,Particular,0.096
19252,603,2,588.95,Particular,0.29
19253,643,4,1314.5,Empresa,0.96
19254,71,4,1189.58,Particular,0.428
19255,17,8,2274.2599999999998,Particular,0.316
19256,44,5,1083.6100000000001,Particular,0.311
19257,81,3,972.52,Particular,0.009
19258,150,3,556.08,Profesional,0.633
19259,65,4,786.0300000000001,Particular,0.724
19260,21,5,1298.53,Particular,0.353
19261,284,2,486.05,Profesional,0.873
19262,834,3,1250.01,Particular,0.743
19263,822,3,1005.52,Profesional,0.601
19264,122,3,881.7,Particular,0.704
